Term,Status,Section Name and Title,Location,Meeting Information,Faculty,Availablity/Capacity,Credits,Academic Level
Winter 2023,Open,SOC*4910*01 (3712) Honours Sociology Thesis II,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Undergraduate
Winter 2023,Open,SOC*6130*01 (3713) Quantitative Research Methods,Guelph,LEC Mon 11:30AM - 02:20PM; MCKN; Room 261,D. Walters,8  /  12,0.50,Graduate
Winter 2023,Open,SOC*6200*01 (3714) Mixed Research Methodologies,Guelph,LEC Mon 02:30PM - 05:20PM; MCKN; Room 521,R. Broll,6  /  8,0.50,Graduate
Winter 2023,Open,SOC*6270*01 (3715) Diversity ,Guelph,LEC Thur 02:30PM - 05:20PM; MCKN; Room 059,P. Garcia,4  /  7,0.50,Graduate
Winter 2023,Open,SOC*6350*01 (3716) Society; Crime and Control,Guelph,LEC Wed 11:30AM - 02:20PM; GRHM; Room 2302,A. Hathaway,13  /  18,0.50,Graduate
Winter 2023,Open,SOC*6420*01 (3717) Enviro; Food ,Guelph,LEC Wed 02:30PM - 05:20PM; MCKN; Room 119A,J. Varghese,3  /  4,0.50,Graduate
Winter 2023,Open,SOC*6480*01 (3718) Work/Gender/Change: Global,Guelph,LEC Tues 02:30PM - 05:20PM; MCKN; Room 521,V. Shalla,4  /  6,0.50,Graduate
Winter 2023,Open,SOC*6550*01 (3719) Topics in Theory ,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Graduate
Winter 2023,Open,SOC*6600*01 (3720) Reading Course,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Graduate
Winter 2023,Open,SOC*6660*01 (3721) Major Paper,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,SOC*6700*01 (3722) Proseminar,Guelph,LEC Fri 11:30AM - 02:20PM; ANNU; Room 002,D. Walters,4  /  7,0.00,Graduate
Winter 2023,Open,SOC*6750*01 (3723) PhD Professional Seminar,Guelph,LEC Fri 11:30AM - 02:20PM; ANNU; Room 002,D. Walters,7  /  7,0.50,Graduate
Winter 2023,Open,SOC*6810*01 (3724) Reading Course,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Graduate
Winter 2023,Open,SOC*6820*01 (3725) Directed Readings,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Graduate
Winter 2023,Open,SOPR*6000*01 (3726) Soc Prac ,Guelph,LEC Thur 11:30AM - 02:20PM; MCKN; Room 312,TBA  TBA,10  /  10,0.50,Graduate
Winter 2023,Open,SOPR*6100*01 (3727) Research ,Guelph,LEC Mon 11:30AM - 02:20PM; MCKN; Room 034A,L. Levac,10  /  10,0.50,Graduate
Winter 2023,Open,SOPR*6200*01 (3728) Methodologies Lab,Guelph,LEC Wed 08:30AM - 11:20AM; MCKN; Room 261,I. Mundel,15  /  15,0.50,Graduate
Winter 2023,Open,SPAN*1100*0101 (3729) Introductory Spanish I,Guelph,LEC Mon; Wed 09:30AM - 10:20AM; MCKN; Room 117LAB Tues; Thur 12:30PM - 01:20PM; MINS; Room 128,TBA  TBA,25  /  25,0.50,Undergraduate
Winter 2023,Open,SPAN*1100*0102 (3730) Introductory Spanish I,Guelph,LEC Mon; Wed 09:30AM - 10:20AM; MCKN; Room 117LAB Mon; Wed 12:30PM - 01:20PM; MACN; Room 201,TBA  TBA,25  /  25,0.50,Undergraduate
Winter 2023,Open,SPAN*1100*0103 (3731) Introductory Spanish I,Guelph,LEC Mon; Wed 09:30AM - 10:20AM; MCKN; Room 117LAB Tues; Thur 08:30AM - 09:20AM; MCKN; Room 304,TBA  TBA,25  /  25,0.50,Undergraduate
Winter 2023,Open,SPAN*1100*0104 (3732) Introductory Spanish I,Guelph,LEC Mon; Wed 09:30AM - 10:20AM; MCKN; Room 117LAB Wed; Fri 10:30AM - 11:20AM; MINS; Room 037,TBA  TBA,25  /  25,0.50,Undergraduate
Winter 2023,Open,SPAN*1100*DE01 (3733) Introductory Spanish I,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,165  /  165,0.50,Undergraduate
Winter 2023,Open,SPAN*1110*0101 (3734) Introductory Spanish II,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; MCKN; Room 305LAB Tues 11:30AM - 12:20PM; MCKN; Room 261,S. Henighan,10  /  10,0.50,Undergraduate
Winter 2023,Open,SPAN*1110*0102 (3735) Introductory Spanish II,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; MCKN; Room 305LAB Thur 11:30AM - 12:20PM; MCKN; Room 261,S. Henighan,10  /  10,0.50,Undergraduate
Winter 2023,Open,SPAN*1110*0103 (3736) Introductory Spanish II,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; MCKN; Room 305LAB Thur 01:30PM - 02:20PM; MCKN; Room 261,S. Henighan,10  /  10,0.50,Undergraduate
Winter 2023,Open,SPAN*1110*0204 (3737) Introductory Spanish II,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; MCLN; Room 101LAB Tues 10:30AM - 11:20AM; MCKN; Room 521,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,SPAN*1110*0205 (3738) Introductory Spanish II,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; MCLN; Room 101LAB Thur 12:30PM - 01:20PM; CRSC; Room 101,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,SPAN*1110*0206 (3739) Introductory Spanish II,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; MCLN; Room 101LAB Fri 09:30AM - 10:20AM; MCKN; Room 521,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,SPAN*2010*0101 (3740) Intermediate Spanish II,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 307LAB Tues 01:30PM - 02:20PM; MCKN; Room 261,G. Yovanovich,13  /  13,0.50,Undergraduate
Winter 2023,Open,SPAN*2010*0102 (3741) Intermediate Spanish II,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 307LAB Wed 10:30AM - 11:20AM; MCKN; Room 342,G. Yovanovich,13  /  13,0.50,Undergraduate
Winter 2023,Open,SPAN*2010*0103 (3742) Intermediate Spanish II,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 307LAB Fri 10:30AM - 11:20AM; MCKN; Room 261,G. Yovanovich,12  /  12,0.50,Undergraduate
Winter 2023,Open,SPAN*2990*01 (3743) Hispanic Literary Studies,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; CRSC; Room 403,D. Odartey,20  /  20,0.50,Undergraduate
Winter 2023,Open,SPAN*3080*01 (3744) Spanish American Culture,Guelph,LEC Mon 07:00PM - 09:50PM; GRHM; Room 2302,S. Henighan,20  /  20,0.50,Undergraduate
Winter 2023,Open,SPAN*4500*01 (3745) Spanish Translation,Guelph,LEC Tues 02:30PM - 05:20PM; MINS; Room 128,R. Gomez,10  /  10,1.00,Undergraduate
Winter 2023,Open,STAT*2040*01 (3746) Statistics I,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; ALEX; Room 200,W. Balka,150  /  150,0.50,Undergraduate
Winter 2023,Open,STAT*2040*02 (3747) Statistics I,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; THRN; Room 1200,W. Balka,250  /  250,0.50,Undergraduate
Winter 2023,Open,STAT*2040*DE01 (3748) Statistics I,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,W. Balka,200  /  200,0.50,Undergraduate
Winter 2023,Open,STAT*2050*01 (3749) Statistics II,Guelph,LEC Mon; Wed; Fri 08:30AM - 09:20AM; ALEX; Room 100,G. Umphrey,180  /  180,0.50,Undergraduate
Winter 2023,Open,STAT*2060*01 (3750) Stats for Business Decisions,Guelph,LEC Mon; Wed; Fri 04:30PM - 05:20PM; ROZH; Room 103,C. Bilayi,200  /  200,0.50,Undergraduate
Winter 2023,Open,STAT*2090*01 (3751) Intro Applied Statistics II,Guelph,LEC Mon; Wed; Fri 02:30PM - 03:20PM; MACN; Room 105,C. Bilayi,250  /  250,0.50,Undergraduate
Winter 2023,Open,STAT*2120*01 (3752) Prob ,Guelph,LEC Mon; Wed; Fri 10:30AM - 11:20AM; RICH; Room 2520,G. Umphrey,200  /  200,0.50,Undergraduate
Winter 2023,Open,STAT*2230*0101 (3753) Biostats for Integrative Biol,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; RICH; Room 2520LAB Thur 01:30PM - 03:20PM; SSC; Room 1306,C. Caruso,15  /  15,0.50,Undergraduate
Winter 2023,Open,STAT*2230*0102 (3754) Biostats for Integrative Biol,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; RICH; Room 2520LAB Thur 03:30PM - 05:20PM; SSC; Room 1306,C. Caruso,15  /  15,0.50,Undergraduate
Winter 2023,Open,STAT*2230*0103 (3755) Biostats for Integrative Biol,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; RICH; Room 2520LAB Thur 05:30PM - 07:20PM; SSC; Room 1306,C. Caruso,15  /  15,0.50,Undergraduate
Winter 2023,Open,STAT*2230*0104 (3756) Biostats for Integrative Biol,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; RICH; Room 2520LAB Fri 11:30AM - 01:20PM; SSC; Room 1306,C. Caruso,15  /  15,0.50,Undergraduate
Winter 2023,Open,STAT*2230*0105 (3757) Biostats for Integrative Biol,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; RICH; Room 2520LAB Fri 02:30PM - 04:20PM; SSC; Room 1306,C. Caruso,15  /  15,0.50,Undergraduate
Winter 2023,Open,STAT*3110*01 (3758) Intro Mathematical Stats II,Guelph,LEC Mon; Wed; Fri 02:30PM - 03:20PM; ROZH; Room 105,N. Mohammad,60  /  60,0.50,Undergraduate
Winter 2023,Open,STAT*3510*01 (3759) Environmental Risk Assessment,Guelph,LEC Mon; Wed; Fri 12:30PM - 01:20PM; GRHM; Room 2310,L. Deeth,60  /  60,0.50,Undergraduate
Winter 2023,Open,STAT*4050*01 (3760) Topics in Applied Statistics I,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; MACN; Room 201,J. Horrocks,15  /  15,0.50,Undergraduate
Winter 2023,Open,STAT*4340*01 (3761) Statistical Inference,Guelph,LEC Mon; Fri 08:30AM - 09:50AM; MCKN; Room 261,L. Deeth,15  /  15,0.50,Undergraduate
Winter 2023,Open,STAT*4600*01 (3762) Adv Research Project in Stats,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,G. Darlington,15  /  15,1.00,Undergraduate
Winter 2023,Open,STAT*6761*01 (3763) Survival Analysis,Guelph,LEC Tues; Thur 08:30AM - 09:50AM; MCKN; Room 261,G. Darlington,15  /  15,0.50,Graduate
Winter 2023,Open,STAT*6802*01 (3764) GLMs and Extensions,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; MACN; Room 201,J. Horrocks,8  /  10,0.50,Graduate
Winter 2023,Open,STAT*6841*01 (3765) Comput Statistical Inference,Guelph,LEC Mon; Wed 10:00AM - 11:20AM; MCKN; Room 119A,Z. Feng,11  /  15,0.50,Graduate
Winter 2023,Open,STAT*6998*01 (3766) MSc Project in Statistics,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,SXGN*1010*01 (3767) Sex; Gen; Race; and Indig,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 115,S. Dhanvantari,50  /  50,0.50,Undergraduate
Winter 2023,Open,SXGN*6100*01 (3768) Theorizing SGB,Guelph,LEC Mon 11:30AM - 02:20PM; ALEX; Room 309,A. Davies,28  /  30,0.50,Graduate
Winter 2023,Open,THST*1040*01 (3769) Introduction to Performance,Guelph,LEC Mon; Fri 04:00PM - 05:20PM; MCKN; Room 031,TBA  TBA,60  /  60,0.50,Undergraduate
Winter 2023,Open,THST*1190*01 (3770) Theatre Workshop I,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MASS; Room 205,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,THST*1270*01 (3771) Theatre Research I,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MINS; Room 101,P. Kuling,20  /  20,0.50,Undergraduate
Winter 2023,Open,THST*2050*0101 (3772) Devising,Guelph,LEC Mon 11:30AM - 01:20PM; MASS; Room 205LAB Wed 11:30AM - 02:20PM; MASS; Room 205,TBA  TBA,25  /  25,0.50,Undergraduate
Winter 2023,Open,THST*2190*0101 (3773) Theatre Workshop II,Guelph,LEC Tues 02:30PM - 03:50PM; MASS; Room 205LAB Thur 02:30PM - 05:20PM; MASS; Room 205,P. Kuling,20  /  20,1.00,Undergraduate
Winter 2023,Open,THST*2450*01 (3774) Approaches to Media Studies,Guelph,LEC Thur 11:30AM - 02:20PM; MASS; Room 300,M. Lipton,30  /  30,0.50,Undergraduate
Winter 2023,Open,THST*2500*01 (3775) Contemporary Cinema,Guelph,LEC Mon 07:00PM - 09:50PM; ROZH; Room 102,P. Salmon,120  /  120,0.50,Undergraduate
Winter 2023,Open,THST*3140*01 (3776) Performance and the Past,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; GRHM; Room 2302,J. Schacker,20  /  20,0.50,Undergraduate
Winter 2023,Open,THST*3170*01 (3777) Special Topics,Guelph,LEC Mon; Wed 04:00PM - 05:20PM; MASS; Room 100,J. Thompson,12  /  12,0.50,Undergraduate
Winter 2023,Open,THST*3500*0101 (3778) Performance Praxis I,Guelph,LEC Wed 02:30PM - 05:20PM; MASS; Room 205LAB Fri 11:30AM - 01:20PM; MASS; Room 205,T. Hourie,12  /  12,0.50,Undergraduate
Winter 2023,Open,THST*4280*01 (3779) Ensemble Project,Guelph,LEC Thur 02:30PM - 05:20PM; MASS; Room 205,T. Hourie,15  /  15,1.00,Undergraduate
Winter 2023,Open,THST*4290*01 (3780) Research Seminar II,Guelph,LEC Tues 02:30PM - 05:20PM; MCKN; Room 342,M. Fortier,15  /  15,0.50,Undergraduate
Winter 2023,Open,THST*6210*01 (3781) Devising,Guelph,LEC Wed 11:30AM - 02:20PM; MASS; Room 100,J. Thompson,5  /  8,0.50,Graduate
Winter 2023,Open,THST*6230*01 (3782) Performance and Difference,Guelph,LEC Tues 02:30PM - 05:20PM; MCKN; Room 034A,TBA  TBA,7  /  8,0.50,Graduate
Winter 2023,Open,THST*6250*01 (3783) Bodies ,Guelph,LEC Mon 11:30AM - 02:20PM; MASS; Room 300,K. McLeod,6  /  8,0.50,Graduate
Winter 2023,Open,THST*6801*01 (3784) Reading Course I,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,2  /  2,0.50,Graduate
Winter 2023,Open,TOX*3360*01 (3785) Environmental Chemistry ,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; MCKN; Room 117,M. Monteiro,70  /  70,0.50,Undergraduate
Winter 2023,Open,TOX*4100*0101 (3786) Toxicological Pathology,Guelph,LEC Tues; Thur 10:30AM - 11:20AM; PAHL; Room 1810LAB Wed 02:30PM - 04:20PM; PAHL; Room 1812,TBA  TBA,50  /  50,0.50,Undergraduate
Winter 2023,Open,TOX*4200*01 (3787) Topics in Toxicology,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; MINS; Room 103,W. Gabryelski,50  /  50,0.50,Undergraduate
Winter 2023,Open,TOX*4900*01 (3788) Toxicology Research Project I,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,R. Manderville,20  /  20,1.00,Undergraduate
Winter 2023,Open,TOX*4910*01 (3789) Toxicology Research Project II,Guelph,LAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,R. Manderville,20  /  20,1.00,Undergraduate
Winter 2023,Open,TOX*6200*01 (3790) Advanced Topics in Toxicology,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; MINS; Room 103,W. Gabryelski,5  /  7,0.50,Graduate
Winter 2023,Open,TRMH*6080*01 (3791) Qualitative Research Methods,Guelph,LEC Tues 08:30AM - 11:20AM; MCKN; Room 342,E. van Duren,13  /  13,0.50,Graduate
Winter 2023,Open,TRMH*6200*01 (3792) Contemporary Issues in Tourism,Guelph,LEC Mon 08:30AM - 11:20AM; MACS; Room 200,S. Elliot,13  /  13,0.50,Graduate
Winter 2023,Open,TRMH*6310*01 (3793) Res Appl,Guelph,LEC Wed 08:30AM - 11:20AM; MAC; Room 233,W. Jo,13  /  13,0.50,Graduate
Winter 2023,Open,TRMH*6400*01 (3794) Thesis Research Proposal,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,13  /  13,1.00,Graduate
Winter 2023,Open,UNIV*1200*01 (3795) ST: Larger Bodies,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 308,A. Buchholz,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*02 (3796) ST: Dark Tourism,Guelph,LEC Wed 11:30AM - 02:20PM; MINS; Room 037,B. McKenzie,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*03 (3797) ST: Who Cares,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MACS; Room 301,L. Govia,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*04 (3798) ST: LifeInTheTime of COVID-19,Guelph,LEC Mon; Wed 01:00PM - 02:20PM; ROZH; Room 108,J. Tishinsky,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*05 (3799) ST: The Arts in Motion,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; MCKN; Room 305,J. Wilson,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*06 (3800) ST: Don,Guelph,LEC Fri 08:30AM - 11:20AM; ANNU; Room 002,N. Evans,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*07 (3801) ST: Epic Fail,Guelph,LEC Mon; Wed 10:00AM - 11:20AM; ANNU; Room 002,J. Hamilton,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*08 (3802) ST: ,Guelph,LEC Mon 07:00PM - 09:50PM; MINS; Room 101,M. Bryan,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*09 (3803) ST: Monsters; Machines,Guelph,LEC Mon; Wed 08:30AM - 09:50AM; MACN; Room 201,A. Marratto,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*10 (3804) ST: Theatre in Trouble,Guelph,LEC Mon; Wed 07:00PM - 08:20PM; ANNU; Room 002,T. Berto,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*11 (3805) ST Republic of Letters,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; MACN; Room 201,E. Altinkas,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*12 (3806) ST: Meddling with Pedaling,Guelph,LEC Fri 08:30AM - 11:20AM; ROZH; Room 107,J. Ferguson,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*13 (3807) ST: Sports: The Good;Bad,Guelph,LEC Mon; Wed 04:00PM - 05:20PM; MCKN; Room 307,M. Scannell,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*14 (3808) ST: Survival is Not Enough,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; ALEX; Room 309,D. Rose,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*15 (3809) ST: ,Guelph,LEC Tues 02:30PM - 05:20PM; ROZH; Room 109,L. McLean,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*16 (3810) ST: A DIfferent Kind of Dance,Guelph,LEC Wed 11:30AM - 02:20PM; AC; Room 300,G. Simms,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*17 (3811) ST: Modern Myths,Guelph,LEC Wed 07:00PM - 09:50PM; MINS; Room 101,R. Kulick,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*18 (3812) ST: Horror Night in Canada,Guelph,LEC Thur 02:30PM - 05:20PM; MINS; Room 128,M. Follert,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*19 (3813) ST: Become the Person You Are,Guelph,LEC Wed 11:30AM - 02:20PM; MCKN; Room 318,J. Hoult,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*20 (3814) ST: Attitudes,Guelph,LEC Mon 07:00PM - 09:50PM; MACS; Room 301,C. Donaldson,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*21 (3815) ST: WAR: Who is it Good For,Guelph,LEC Wed 07:00PM - 09:50PM; MACS; Room 301,K. Novak,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*22 (3816) ST:Performance Gets Political,Guelph,LEC Mon 11:30AM - 02:20PM; MINS; Room 128,A. Morris,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1200*23 (3817) ST: Cloth to Culture,Guelph,LEC Mon; Wed 01:00PM - 02:20PM; ANNU; Room 002,A. Dunning,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*1250*01 (3818) Exper Lrn Op I: Peer Helper,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,80  /  80,0.00,Undergraduate
Winter 2023,Open,UNIV*1260*01 (3819) Exper Lrn Op II: Peer Helper,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,125  /  125,0.00,Undergraduate
Winter 2023,Open,UNIV*2010*01 (3820) Anti-Discrim ,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; MACN; Room 113,TBA  TBA,140  /  140,0.50,Undergraduate
Winter 2023,Open,UNIV*2100*DE01 (3821) Career Ready,Guelph,Distance Education Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,300  /  300,0.50,Undergraduate
Winter 2023,Open,UNIV*2250*01 (3822) Exper Lrn Op III: Peer Helper,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,90  /  90,0.00,Undergraduate
Winter 2023,Open,UNIV*2260*01 (3823) Exper Lrn Op IV: Peer Helper,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,85  /  85,0.00,Undergraduate
Winter 2023,Open,UNIV*2800*01 (3824) Independent Research,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*3800*01 (3825) Independent Research,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*4800*01 (3826) Independent Research,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,20  /  20,0.50,Undergraduate
Winter 2023,Open,UNIV*6020*0101 (3827) Applied Agricultural Stats,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; MCKN; Room 120LAB Wed 02:30PM - 04:20PM; ANNU; Room 204,A. Bazrgar,28  /  40,0.50,Graduate
Winter 2023,Open,UNIV*6020*0102 (3828) Applied Agricultural Stats,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; MCKN; Room 120LAB Mon 08:30AM - 10:20AM; ROZH; Room 106,A. Bazrgar,32  /  40,0.50,Graduate
Winter 2023,Open,UNIV*6050*01 (3829) Agri-Food Innovation,Guelph,LEC Mon 02:30PM - 04:20PM; MACN; Room 118,E. van Duren,40  /  40,1.00,Graduate
Winter 2023,Open,UNIV*6050*02 (3830) Agri-Food Innovation,Guelph,LEC Mon 02:30PM - 04:20PM; MCKN; Room 119A,E. van Duren,5  /  5,1.00,Graduate
Winter 2023,Open,UNIV*6500*01 (3831) International Study Option,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,1  /  1,0.00,Graduate
Winter 2023,Open,UNIV*6600*01 (3832) Animal Care Short Course,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.00,Graduate
Winter 2023,Open,UNIV*6710*01 (3833) Commercialization of Innovat,Guelph,LEC Mon 11:30AM - 02:20PM; MAC; Room 232,R. Burga,56  /  60,0.50,Graduate
Winter 2023,Open,UNIV*6800*01 (3834) Univ Teaching: Theory/Practice,Guelph,LEC Tues 08:30AM - 11:20AM; MCKN; Room 233,J. Wolstenholme,38  /  40,0.50,Graduate
Winter 2023,Open,UNIV*7000*01 (3835) Doctoral Qualifying Exam,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,100  /  100,0.00,Graduate
Winter 2023,Open,UNIV*7010*01 (3836) Doctoral Qualifying Exam,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.00,Graduate
Winter 2023,Open,UNIV*7100*01 (3837) Academic Integrity,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,200  /  200,0.00,Graduate
Winter 2023,Open,UNIV*7500*01 (3838) Research/Writing,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,1867  /  2000,0.00,Graduate
Winter 2023,Open,UNIV*7510*01 (3839) Active FT Registration,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,4368  /  5000,1.50,Graduate
Winter 2023,Open,UNIV*7520*01 (3840) Active PT Registration,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,231  /  250,0.25,Graduate
Winter 2023,Closed,VETM*3070*0101 (0330) Veterinary Anatomy,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBALAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,0  /  30,2.00,Undergraduate
Winter 2023,Open,VETM*3070*0102 (0331) Veterinary Anatomy,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBALAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,2  /  31,2.00,Undergraduate
Winter 2023,Open,VETM*3070*0103 (0332) Veterinary Anatomy,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBALAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,2  /  31,2.00,Undergraduate
Winter 2023,Closed,VETM*3070*0104 (0333) Veterinary Anatomy,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBALAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,0  /  30,2.00,Undergraduate
Winter 2023,Closed,VETM*3080*0101 (0334) Vet Physiology ,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBALAB Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,0  /  30,2.00,Undergraduate
